Rank,TeamId,TeamName,LastSubmissionDate,Score,SubmissionCount,TeamMemberUserNames
2742,11564772,"Unnat Kumar Singh","2024-01-27 03:54:49",0.74851,2,unnatkr
2743,11538030,"Mideum Hwang","2024-01-21 07:32:41",0.74850,4,mideumhwang
2744,11536321,Starboi18,"2024-01-26 05:39:07",0.74849,5,starboi18
2745,11501260,Xzylir,"2024-01-23 02:25:15",0.74844,8,xzylir
2746,11478221,ak45aaa,"2024-01-20 08:41:54",0.74838,5,ak45aaa
2747,11484962,"Finn Lehmann","2024-01-23 10:10:04",0.74834,5,finnlehmann
2748,11481982,"smrutiranjan samal","2024-01-21 18:06:05",0.74826,12,srsses
2749,11516613,"Sahana Srinivasan","2024-01-26 11:27:29",0.74825,2,sahs16
2750,11540750,"Dikabelo Joseph Sehularo","2024-01-22 01:38:20",0.74825,2,dikabelojoseph
2751,11472592,"Bruno Borges","2024-01-22 04:21:15",0.74819,6,brborges
2752,11566150,18011833_김민혁,"2024-01-28 03:39:29",0.74818,2,minhyeok10
2753,11508842,"Kousika Murali ee21b074","2024-01-14 18:42:05",0.74816,4,kousikamurali
2754,11510639,"Bahoz Mirweis","2024-01-15 00:07:48",0.74815,2,bahozm
2755,11482701,RudraNetra2306,"2024-01-11 18:57:17",0.74802,4,rudranetra2306
2756,11529408,"Nani Ram Dhimal","2024-01-19 05:03:25",0.74797,3,naniramdhimal
2757,11479364,nickbalakirev,"2024-01-08 19:18:01",0.74776,3,nickbalakirev
2758,11506710,"Ivan Tarnyagin","2024-01-13 20:32:54",0.74776,1,itarnyagin
2759,11487153,"Kevin Cao","2024-01-18 15:38:50",0.74776,3,kevincao2
2760,11538652,Yz4230,"2024-01-21 10:09:58",0.74775,3,yz4230
2761,11465867,"Pranjal Thakur","2024-01-07 11:36:04",0.74775,1,vicious1911
2762,11512440,"Jan-Torben Fricke","2024-01-23 00:05:11",0.74773,1,jantorbenfricke
2763,11508573,July_Ju,"2024-01-17 00:48:54",0.74767,3,julyju
2764,11480108,DeMoNiCkElOdEoN,"2024-01-07 19:05:29",0.74760,3,demonickelodeon
2765,11504652,"Tanvi Shroff","2024-01-14 04:12:22",0.74760,2,tshroff
2766,11549278,Myash21,"2024-01-27 17:07:04",0.74757,3,myash21
2767,11474969,"Ritiz Adhikari","2024-01-12 13:52:39",0.74753,3,ritizadhikari
2768,11494531,"Kausthub Kannan","2024-01-10 14:07:10",0.74749,3,kausthubkannan
2769,11543510,"Yuya Yagashira","2024-01-23 15:41:26",0.74749,1,yuyayagashira
2770,11566750,l0gic,"2024-01-28 00:11:30",0.74749,7,rajathrpai
2771,11548752,"Catherine kibutiri","2024-01-24 05:16:27",0.74744,6,catherinekibutiri
2772,11489989,Baguette19,"2024-01-19 15:35:19",0.74739,6,baguette19
2773,11509799,"Arindam Kundu Amit","2024-01-18 07:48:15",0.74736,3,arindamamit
2774,11514722,"Griffin Sanford","2024-01-17 20:49:13",0.74734,8,griffinsanford
2775,11492648,"Rishabh Shukla","2024-01-14 02:22:40",0.74732,5,"merlahari,rishabhshukla26"
2776,11544530,Awar,"2024-01-25 20:18:38",0.74704,2,awar2020
2777,11506252,Yin.Mengjiao,"2024-01-13 15:24:14",0.74704,2,jojoyin
2778,11464457,bigadam,"2024-01-06 23:11:27",0.74699,10,bigadam
2779,11490863,"Anastasiya Gurinovich","2024-01-16 19:02:52",0.74699,1,anastasiyagurinovich
2780,11558218,syoshinsya,"2024-01-28 11:53:56",0.74695,8,miyoshi344
2781,11557018,kmj1214,"2024-01-25 06:41:53",0.74694,3,kmj1214
2782,11487740,"Aniketh Kolla","2024-01-09 06:30:42",0.74689,1,arkboy
2783,11463893,"Ayush Singh","2024-01-12 03:57:17",0.74678,7,itzdevil
2784,11461978,kimhare,"2024-01-07 20:36:58",0.74678,1,kimhare0529
2785,11473847,"Akash Arunabharathi","2024-01-26 02:41:16",0.74664,3,codemaster69
2786,11464315,"Sonaal Pathlai Pradeep","2024-01-07 12:40:14",0.74664,1,sonaalpradeep
2787,11464627,kladk99,"2024-01-12 18:22:37",0.74662,4,kladk99
2788,11486079,kotakota1234,"2024-01-13 08:51:28",0.74649,3,kotakota1234
2789,11487877,"kazu oya","2024-01-12 01:05:00",0.74633,2,kazuoya
2790,11462849,AminRS,"2024-01-04 09:54:42",0.74627,1,aminrs
2791,11505162,"Utkrisht Dutta","2024-01-19 20:43:47",0.74620,2,utkrishtdutta
2792,11498491,"Topher Collins","2024-01-12 15:20:24",0.74619,9,tophercollins
2793,11486848,"Hrishikesh Prakash","2024-01-13 07:05:31",0.74598,2,hrishikeshprakash
2794,11538701,tao,"2024-01-22 05:39:06",0.74595,5,songtaoli0x00
2795,11481086,Mukkesh_mk@07,"2024-01-21 06:06:34",0.74590,2,mukkeshmk07
2796,11477312,ameisensou,"2024-01-08 03:45:53",0.74574,5,ameisensou
2797,11498006,henuwhr,"2024-01-13 03:42:53",0.74569,1,henuwhr
2798,11542492,guifang,"2024-01-25 06:59:25",0.74568,2,liliguifang
2799,11542525,"Timo Yu","2024-01-26 08:46:57",0.74537,4,timoyu
2800,11469376,masaki,"2024-01-22 12:59:20",0.74533,1,doomodoomo
2801,11485998,gurolalm,"2024-01-08 21:21:09",0.74527,4,gurolalm
2802,11465549,"Jishnu Jeevan","2024-01-09 04:27:46",0.74518,1,jishnujeevan
2803,11487624,levscauty,"2024-01-10 21:41:23",0.74515,2,levscauty
2804,11499621,"Sanjana Sinha","2024-01-17 16:00:40",0.74505,1,sanjanasinha1
2805,11477208,"Mạnh Nguyễn Huy","2024-01-10 13:00:32",0.74501,5,mnhnguynhuy
2806,11504464,"David Min","2024-01-12 22:45:11",0.74485,1,dminhk
2807,11464788,henghh,"2024-01-04 21:34:38",0.74483,1,henghh
2808,11501363,Mommon,"2024-01-13 04:05:57",0.74460,2,mommon
2809,11555051,"Uros Pantelic","2024-01-27 18:12:57",0.74459,3,urospantelic
2810,11496522,"Seif eddine abichou","2024-01-10 20:23:34",0.74455,1,seifeddineabichou
2811,11467061,"Mike Anti","2024-01-04 14:41:17",0.74445,4,mikeanti
2812,11515603,dang-gu,"2024-01-23 07:11:53",0.74405,5,danggu
2813,11488310,"Garrett Springer","2024-01-10 23:22:32",0.74398,1,garrettspringer
2814,11541887,"Juan Pablo Lagos","2024-01-22 07:01:05",0.74390,1,juanpablolagos
2815,11474950,"Hriday Keswani","2024-01-07 08:19:39",0.74359,2,hridaykeswani
2816,11535119,"Yash Yeola","2024-01-28 10:02:49",0.74357,5,yashyeola
2817,11482592,"sanatan kafle","2024-01-13 15:59:46",0.74325,1,sanatankafle
2818,11516377,"Kushagre Kaushik","2024-01-16 12:03:03",0.74324,1,kushagrekaushik
2819,11530780,"Taichi Moriya","2024-01-25 03:24:23",0.74316,9,taichimoriya
2820,11538530,"Abrar Nazir","2024-01-21 16:08:29",0.74309,1,abrarnazir
2821,11470711,"Rishi Kakkar","2024-01-07 18:47:38",0.74307,6,darknez
2822,11483571,"Ghafoor Etemad","2024-01-13 00:13:33",0.74281,9,ghafooretemad
2823,11520508,"Wieland Pfesdorf ","2024-01-17 14:10:46",0.74280,2,wiepfes
2824,11555026,nileshkumar05,"2024-01-25 19:29:19",0.74241,1,nileshkumar05
2825,11516480,"Danila Yashin","2024-01-19 21:45:58",0.74222,3,danilayashin
2826,11469598,"Kelly Nicholes","2024-01-08 05:20:56",0.74219,3,kelbolicious
2827,11478595,"Ankit Varshney","2024-01-09 08:51:49",0.74198,1,ankitvarshney02
2828,11482219,"Khalilullahi yunusa","2024-01-25 09:34:07",0.74197,3,khalilullahiyunusa
2829,11565050,yafysung,"2024-01-28 06:29:28",0.74190,7,yafysung
2830,11503795,"Serhii Zubenko","2024-01-13 22:26:17",0.74182,1,serhiizubenko
2831,11461078,"Michael Mellinger","2024-01-20 15:42:14",0.74156,3,mmellinger66
2832,11463694,"Uğur Karapunar","2024-01-04 13:42:34",0.74149,1,ugurkarapunar
2833,11542514,"Taniya Pal","2024-01-23 13:07:47",0.74135,1,scienceenthusiast
2834,11499841,Pranav1227,"2024-01-12 09:23:32",0.74127,3,pranav1227
2835,11559947,"KRISNA BADDE","2024-01-27 06:25:52",0.74100,2,krisnabadde
2836,11522326,"Naman Keita","2024-01-17 22:09:43",0.74080,1,namankeita
2837,11562969,"Saad khuda bux","2024-01-27 13:10:08",0.74075,1,saadkhudabux
2838,11534236,"Bhargav N Choithwani","2024-01-20 17:38:42",0.74072,2,bhargav1997
2839,11476567,"Jay Gholizadeh","2024-01-05 21:18:34",0.74045,1,javadgholizadeh
2840,11554733,"Anuar Abilgaziyev","2024-01-24 16:19:16",0.74011,2,anuarabilgaziyev
2841,11484051,"Carli Will","2024-01-17 18:11:26",0.73983,12,carliwill
2842,11478905,"Hetvi Bhora","2024-01-08 14:09:23",0.73981,1,hetvibhora
2843,11471620,"Pongsatorn K.","2024-01-09 14:30:59",0.73966,1,catchtherainbow
2844,11487232,"Artur Rodrigues Rocha Neto","2024-01-17 23:46:20",0.73964,4,keizerzilla
2845,11520156,"Tommy Chen5","2024-01-18 12:47:48",0.73935,1,tommychen5
2846,11485060,"Smon Ftwi","2024-01-08 15:19:17",0.73933,3,simonftwi
2847,11531265,"Muh. Rama Saputra","2024-01-23 18:13:35",0.73933,2,muhramasaputra
2848,11553023,"Prasad Naik","2024-01-28 00:36:04",0.73933,5,prasadnaik24
2849,11498787,"Sourav Kamakar","2024-01-16 20:03:46",0.73918,2,souravkarmakar98
2850,11469681,"ken v aster","2024-01-08 13:14:26",0.73914,2,kenvaster
2851,11557669,"H-da OMA-ML","2024-01-25 12:29:41",0.73914,1,hdaomaml
2852,11566063,"Numair Cheema","2024-01-27 19:10:12",0.73912,1,numaircheema
2853,11469443,Koushikphy,"2024-01-04 04:15:14",0.73907,4,koushikphy
2854,11565458,RajeshAndra,"2024-01-28 07:17:57",0.73881,1,rajeshandra
2855,11499918,M_Deus.ai,"2024-01-14 19:20:15",0.73870,4,muhumuzadeusai
2856,11514273,"Bhagesh Gaur","2024-01-23 09:13:16",0.73858,2,bhageshgaur
2857,11545137,"Anurag Verma","2024-01-22 20:44:49",0.73848,1,anurag629
2858,11501383,"Dulguun Nyamgerel","2024-01-19 15:11:44",0.73841,2,dulguunnyamgerel
2859,11465992,RenHuang8,"2024-01-03 07:08:12",0.73836,1,"renhuang8,yingqixiao"
2860,11467791,"Timur Çağrı Bekdemir","2024-01-06 08:40:25",0.73810,1,timurarbekdemir
2861,11533079,"Ivan Dominov","2024-01-19 21:04:44",0.73805,3,dyominov
2862,11495017,"Kovidh Vengala","2024-01-10 14:30:40",0.73804,1,kovidh
2863,11544998,DynamoDukati,"2024-01-22 18:24:28",0.73793,1,dynamodukati
2864,11485469,SingletonStof,"2024-01-08 18:33:51",0.73792,1,singletonstof
2865,11540213,"Chinmaya Y N","2024-01-22 03:44:00",0.73784,3,chinmayayn
2866,11479594,"Bohdan Potuzhnyi","2024-01-06 17:06:05",0.73771,1,bohdanpotuzhnyi
2867,11485696,"Saomya Srishti Horo","2024-01-12 14:56:32",0.73758,2,saomyasrishtihoro
2868,11557220,"Mirfayz Irgashev","2024-01-26 06:51:10",0.73758,1,mirfayzirgashevdku
2869,11563195,"Asgat Akmaev 26415","2024-01-27 10:22:02",0.73756,2,oostg0t
2870,11462139,"Hritik Roshan Mishra","2024-01-02 15:56:41",0.73743,3,hritikroshanmishra
2871,11562279,sayem01k,"2024-01-26 16:56:46",0.73741,5,sayem01k
2872,11485373,"shrey pachauri","2024-01-22 10:07:42",0.73728,1,shreypachauri123
2873,11461227,"Aashutosh Dubey","2024-01-14 02:11:30",0.73717,2,aashutoshdubey
2874,11487355,"Brutenis Gliwa","2024-01-08 20:58:42",0.73706,2,xiuhtecuhtli
2875,11540584,"Mia Chen","2024-01-23 07:06:49",0.73703,8,"bigskydog,hula0401"
2876,11525827,"Eduardo Marinho","2024-01-19 20:47:36",0.73703,3,eduardomarinho44
2877,11516428,"Imran Nazir","2024-01-21 14:54:06",0.73699,8,imran2501
2878,11532825,"The Econometrician","2024-01-22 17:00:11",0.73698,4,theeconometrician
2879,11480516,JenarIIT,"2024-01-08 15:45:08",0.73698,9,jenariit
2880,11553255,Anaquaine,"2024-01-25 08:59:55",0.73690,1,anaquaine
2881,11504718,"Saravanan SDD","2024-01-13 03:17:48",0.73690,2,saravanansdd
2882,11472208,"Samir Dinamus Mohammed","2024-01-21 20:10:27",0.73688,12,dinamus
2883,11534086,"AI Learners","2024-01-20 05:53:46",0.73684,1,"durgeshshisode1988,sumanthegde"
2884,11467040,"Kirankumar manda","2024-01-05 10:09:06",0.73671,6,kirankumarmanda
2885,11508997,"Pranit P","2024-01-21 19:59:01",0.73655,1,litaptinarp
2886,11489710,"Aayan Ejaz","2024-01-11 15:20:41",0.73643,4,aayanejaz
2887,11500776,DanBS,"2024-01-11 22:01:01",0.73642,1,danb2s
2888,11534344,"Sannidhya Jain","2024-01-21 06:40:27",0.73630,1,sannidhyajain
2889,11529648,"THARUN ATITHYA ","2024-01-26 07:57:41",0.73617,3,tharunatithya
2890,11531886,"Nikhita Rao","2024-01-26 14:47:03",0.73611,4,nikhitarao
2891,11525938,"Sahil Nagpure","2024-01-22 09:27:28",0.73602,1,sahilnagpure
2892,11481960,Ansh,"2024-01-13 11:15:08",0.73598,2,anivesh97
2893,11495005,rachelllllo,"2024-01-10 14:07:04",0.73594,1,rachelllllo
2894,11522104,"Lakshay Sharma","2024-01-27 11:35:42",0.73593,6,lakshaysharma1107
2895,11550161,"Matematika_Putu Andika Pandya Putra","2024-01-25 18:14:07",0.73585,1,andikapandya
2896,11485049,"Perarulalan V","2024-01-08 09:24:23",0.73581,1,perarulalanv
2897,11469778,"Alireza Tavakoli","2024-01-06 19:53:32",0.73574,2,alirezatavakoli2000
2898,11487034,"anupam das","2024-01-08 19:42:08",0.73570,3,theguyfrom25
2899,11498615,"kartik kumaria","2024-01-11 13:00:23",0.73561,1,kartikkumaria
2900,11498642,"Yuvraj Puri","2024-01-17 16:37:59",0.73561,1,yuvrajpuri
2901,11557584,"Yuhuan Wu","2024-01-28 05:24:33",0.73559,1,yuhuanwu
2902,11469067,cdcchen,"2024-01-05 04:38:09",0.73541,1,cdcchen
2903,11568049,"Naresh Kumar Manohar","2024-01-28 07:32:21",0.73533,1,nareshkumarmanohar
2904,11551252,"Kevin Mouofo","2024-01-26 15:09:06",0.73530,1,kevinmouofo
2905,11486842,"Balaram Naidu Chintala","2024-01-10 19:10:03",0.73526,5,balaramnaidu
2906,11532287,"Tarun Dhakar","2024-01-19 18:25:10",0.73523,1,tarundhakar
2907,11495929,"Brian Aura","2024-01-23 23:06:40",0.73520,1,brianaura
2908,11531574,"SHAURYA KUSHWAH","2024-01-24 18:08:38",0.73517,2,shaurya0311
2909,11568134,Gkim9421,"2024-01-28 10:18:50",0.73513,1,gkim9421
2910,11485143,"Jacek Pardyak","2024-01-08 14:01:32",0.73497,1,jacekpardyak
2911,11537691,"Desmond #2","2024-01-26 14:18:45",0.73460,1,donydony228
2912,11463223,"KAVIN B R 20ISR022","2024-01-02 13:42:35",0.73454,1,kavinbr20isr022
2913,11566126,"Avigyan Chowdhury","2024-01-27 14:17:12",0.73450,4,"avigyanchowdhury,chayanghosh1412"
2914,11462939,"Nripesh kumar","2024-01-06 11:21:32",0.73433,2,nripeshkumarkaggle
2915,11460907,joshuyoshu,"2024-01-02 03:35:37",0.73428,1,thetalk
2916,11522757,"Lucas Corbanez","2024-01-18 12:53:44",0.73424,3,lucascorbanez
2917,11476232,Avicenne,"2024-01-07 17:08:52",0.73423,6,avicenne
2918,11466309,"Bianco Chiu","2024-01-03 08:47:43",0.73418,1,biancochiu
2919,11462703,"Swinal Waghmare","2024-01-04 19:10:28",0.73412,1,swinalwaghmare
2920,11514710,"Tobni Islam","2024-01-17 08:08:17",0.73410,2,tobniislam
2921,11488644,Ishvalin,"2024-01-12 10:20:36",0.73401,7,kryko7
2922,11552240,JuuuNE,"2024-01-24 06:53:09",0.73398,1,times4419
2923,11493162,"saurav singh","2024-01-10 07:59:23",0.73381,1,sauravsingh45612
2924,11467836,"Chloe Pomeroy","2024-01-03 21:49:27",0.73377,1,chloepomeroy
2925,11491610,Hassaan,"2024-01-21 19:05:46",0.73377,16,hassaannaushad
2926,11516035,"Twarebireho Victor","2024-01-16 12:02:41",0.73369,4,twarebirehovictor
2927,11554461,Oh!shima,"2024-01-24 15:26:22",0.73357,3,"hopi007,soutaokabe"
2928,11474026,"Sahil Bhujbal","2024-01-05 07:56:59",0.73344,3,sahilbhujbal
2929,11530326,NadeefChowdhury,"2024-01-19 08:58:35",0.73318,1,nadeefchowdhury
2930,11461570,@__Average__,"2024-01-03 02:31:33",0.73295,1,maxsee
2931,11485783,"[Deleted] 768a3f98-49af-4415-a401-029e8bcb85cd","2024-01-08 11:34:01",0.73256,1,del=621a005090b35a06
2932,11468782,"Arman Durmus","2024-01-19 22:25:23",0.73254,1,armandurmus
2933,11478626,"Utkarsh Sharma","2024-01-17 10:42:18",0.73244,4,"algohacker3112,ankit144,udbhav0711"
2934,11558839,Debolina1524,"2024-01-26 11:28:42",0.73236,1,debolina1524
2935,11483607,"NABIBIA MANDARI","2024-01-08 21:20:30",0.73209,2,nabibiamandari
2936,11471500,"Lakhan Kadam","2024-01-04 17:59:54",0.73192,5,lkadam
2937,11485259,"Prathamesh khachane","2024-01-09 03:41:53",0.73191,1,pratkhac
2938,11565059,"Michael Chatiskatzi","2024-01-27 14:04:59",0.73135,3,michaelchatiskatzi
2939,11568535,Heathcliff_n,"2024-01-28 11:55:43",0.73115,1,heathcliffn
2940,11528398,tiwari__priyanshu,"2024-01-23 05:40:43",0.73063,1,tiwaripriyanshu
2941,11490282,"[Deleted] 24275efa-9cf7-497a-b958-f2507832d8bf","2024-01-09 14:32:40",0.73056,1,del=271c3282fc1d5d8b
2942,11484743,"Hrishikesh Yadav","2024-01-22 17:43:39",0.73038,2,hrishikeshyadav
2943,11504179,"Matvei Pasynkov","2024-01-12 23:08:38",0.72978,4,asynkovm05
2944,11563800,MGM9196,"2024-01-27 00:38:51",0.72924,5,mgm9196
2945,11553062,surankande23,"2024-01-24 10:09:21",0.72878,4,gullude
2946,11559064,"Devane Risby","2024-01-25 16:14:35",0.72864,5,devanerisby
2947,11468278,"Pruthiraj Swain","2024-01-05 19:59:54",0.72826,1,pruthirajswain
2948,11551984,whisperlip,"2024-01-24 06:43:02",0.72778,4,whisperlip
2949,11480966,GoogleSearches,"2024-01-07 08:29:18",0.72641,2,googlesearches
2950,11466843,"Ankit Kumar","2024-01-25 11:46:49",0.72624,5,nkitkeshri
2951,11486649,"Halima Alawadh","2024-01-23 04:02:44",0.72561,4,halimaalawadh
2952,11521875,"Anurag Upadhyay","2024-01-20 12:01:36",0.72559,1,anuragfx818
2953,11485092,"Nam Louis","2024-01-14 07:01:23",0.72555,6,namlouis
2954,11462756,"Edoardo Bonacina","2024-01-25 13:34:28",0.72554,2,edoardobonacina96
2955,11466920,"Neenu ES","2024-01-27 20:26:03",0.72496,2,neenues
2956,11560008,"Mayank kumar Bamaniya","2024-01-25 19:55:30",0.72473,2,mayankkumarbamaniya
2957,11500126,"AYAZ-UL-HAQ YOUSAFZAI","2024-01-12 08:27:19",0.72463,1,ayazulhaqyousafzai
2958,11518533,Programming_567,"2024-01-16 21:46:52",0.72431,3,programming567
2959,11467599,DataPulse,"2024-01-08 18:35:07",0.72363,2,datapulse
2960,11568479,"Vishnu Murali Krishnan","2024-01-28 10:38:06",0.72353,2,vishnumuralikrishnan
2961,11484210,"Seungmin Kim","2024-01-09 06:10:04",0.72329,2,seungmink
2962,11469697,"Prashik Meshram","2024-01-04 05:48:20",0.72328,1,prashikmeshram37
2963,11497224,"Asd gaf","2024-01-11 05:09:15",0.72300,1,asdgaf
2964,11474112,"Shikai Zhou","2024-01-10 09:44:49",0.72268,4,zeddesskay
2965,11503009,HardikGarg03,"2024-01-21 13:50:27",0.72229,3,hardikgarg03
2966,11514376,Faseeh001,"2024-01-26 17:26:40",0.72228,6,faseeh001
2967,11489122,"Mohamed Ajmal M","2024-01-26 16:37:37",0.72219,6,a21cdr025
2968,11546847,"Rabi Kumar Singh","2024-01-26 09:06:50",0.72188,3,jurk06
2969,11493103,"harsha vardhan","2024-01-25 15:36:09",0.72181,3,hp8191
2970,11462128,AndreiAlexandrov,"2024-01-10 20:51:02",0.72139,6,andreialexandrov
2971,11477608,"Rudra Shah","2024-01-07 20:18:01",0.71975,2,sciencelabwork
2972,11466902,"Khanza Fadila Azhara","2024-01-18 11:17:11",0.71975,7,khanzafa
2973,11481932,ShAhEzKy,"2024-01-21 16:40:51",0.71940,4,shahezky
2974,11502760,"Abdul Vajid.ca","2024-01-18 09:18:49",0.71930,1,abdulvajidca
2975,11470439,"Kushall Sharma","2024-01-04 12:25:15",0.71908,1,kushallsharma433
2976,11488054,shixian77,"2024-01-09 06:42:38",0.71901,1,shixian77
2977,11463713,VedantJoshi,"2024-01-03 15:15:00",0.71889,1,vedantjoshi
2978,11537768,"Riley Cahill","2024-01-27 02:38:22",0.71835,6,mango278
2979,11475299,"Pramodya Sahan","2024-01-06 10:31:55",0.71833,6,pramodyasahan
2980,11463275,"Md. Ismiel Hossen Abir","2024-01-02 15:45:13",0.71824,3,mdismielhossenabir
2981,11491789,JOSMY,"2024-01-20 12:46:17",0.71800,3,josmyrose
2982,11512740,Jyoti404,"2024-01-16 07:46:27",0.71774,1,jyoti404
2983,11519954,"Siddharth Maithani","2024-01-17 08:16:53",0.71774,2,mclegend
2984,11525600,"Anuj Kumar","2024-01-26 13:33:56",0.71770,2,anujkumaraj
2985,11514066,"Shrestha Pundir","2024-01-16 17:37:49",0.71671,1,shresthapundir
2986,11466683,"Abhijit Darekar","2024-01-04 12:13:09",0.71634,2,abhijitdarekar001
2987,11461360,"Himanshu Karu","2024-01-06 18:05:57",0.71628,3,himanshukaru
2988,11483099,"Alain Joss","2024-01-11 09:52:09",0.71616,3,alainjoss
2989,11493781,"Tatsuji Sekinuma","2024-01-11 01:26:53",0.71547,1,tatsujisekinuma
2990,11515139,"Hyun Seung Lim","2024-01-16 04:58:17",0.71527,1,hyunseunglim
2991,11464422,"josh walter","2024-01-02 18:47:09",0.71488,1,tarkelbir
2992,11528823,Charcoss123,"2024-01-19 21:29:33",0.71422,2,charcoss123
2993,11461079,TheSixthBencher,"2024-01-05 15:53:21",0.71389,4,sixersandthebenchers
2994,11526022,"Rafsun Ahmad","2024-01-21 09:51:54",0.71103,1,rafsunahmad
2995,11490022,"Berna Erden","2024-01-10 15:31:06",0.70862,1,bernaerden
2996,11559525,"Công Phi Tạ","2024-01-25 17:31:36",0.70858,3,cngphit
2997,11565750,"Rajavel KS","2024-01-27 13:58:37",0.70856,5,ksrajavel
2998,11565483,"Kuralamuthan Kathirvelan","2024-01-28 07:20:43",0.70841,2,kuralamuthan300
2999,11463663,"Mrinal Kangsa Banik","2024-01-02 16:36:19",0.70813,1,mrinalkangsabanik
3000,11466820,"Kavita bijarniya","2024-01-10 12:44:13",0.70813,2,kavitha011
3001,11559967,"Tirso Ordaz","2024-01-27 23:34:18",0.70810,1,tirsoordaz
3002,11522424,"Umeda Ranaveer","2024-01-18 16:06:35",0.70805,3,umedaranaveer
3003,11525157,satya,"2024-01-20 23:18:51",0.70792,1,satyabhavsar
3004,11515173,"Rendi Andria Gita Putra","2024-01-17 08:12:18",0.70783,3,ragita
3005,11553090,dhenriquez3,"2024-01-25 12:18:19",0.70742,2,davidhenriquez
3006,11548167,"Grazyna H","2024-01-26 16:06:50",0.70632,1,grazynah
3007,11507416,aniket1503,"2024-01-15 20:20:31",0.70583,1,aniket1503
3008,11520863,"Pruthviraj Chauhan","2024-01-19 10:51:52",0.70540,2,pruthv1raj
3009,11512571,HealedBike,"2024-01-15 13:21:35",0.70454,2,healedbike
3010,11480911,"Rakib Rahman","2024-01-07 14:50:37",0.70363,1,rakibrahman11
3011,11461982,ItsJiminOh,"2024-01-02 09:16:18",0.70294,1,itsjiminoh
3012,11495698,"João Pedro Alexandrino Brasil","2024-01-10 21:34:24",0.70219,2,jpbrasil
3013,11532107,"Sahithi Kocharlakota","2024-01-28 06:04:45",0.70186,5,sahithi17wj1a04c0
3014,11538783,"Onkar Kunjir","2024-01-22 11:54:51",0.70176,2,onkarkunjir
3015,11505915,Mushroom46,"2024-01-18 18:04:07",0.70147,1,mushroom46
3016,11504940,HongxiaoYu,"2024-01-13 04:38:44",0.70061,3,hongxiaoy
3017,11483086,The___Jal___123,"2024-01-07 18:57:05",0.70017,1,thejal123
3018,11539151,G_Eye_37,"2024-01-25 17:07:03",0.69900,4,dhimbaleo
3019,11461701,"[Deleted] 0bc6352d-332c-47a3-85dd-8f3624f8eea1","2024-01-02 11:01:12",0.69853,1,del=7922ad7a18de028a
3020,11558074,hsgwkmy,"2024-01-27 01:33:17",0.69845,1,hsgwkmy
3021,11468152,"Martijn van Hoorn","2024-01-05 12:37:47",0.69758,1,martijnvanhoorn
3022,11540249,datawrongler,"2024-01-22 03:55:48",0.69684,1,datawrongler
3023,11482005,"Syed Muhammad Ahmed","2024-01-07 16:05:16",0.69494,1,syedmuhammadahmed
3024,11519432,"John Hao","2024-01-26 04:56:52",0.69386,1,quadrakill
3025,11460629,BetulKarakus,"2024-01-08 19:35:57",0.69359,1,betulkarakus
3026,11485342,"Vivid Ibori","2024-01-16 15:16:16",0.69253,1,vividibori
3027,11480087,dolomone,"2024-01-19 20:17:43",0.69090,1,dolomone
3028,11495636,"Akash Roy","2024-01-13 15:36:41",0.68969,1,aakashroy
3029,11483367,"Kartikeya Aneja","2024-01-08 19:19:41",0.68789,1,kartikeyaaneja
3030,11548231,SahilRaval1311,"2024-01-23 11:20:40",0.68762,1,sahilraval1311
3031,11564228,Pedro_Fernandes,"2024-01-26 22:45:24",0.68740,1,pfernandes17
3032,11470121,"Rajendra k Pandey","2024-01-05 12:59:02",0.68695,1,rajendrakpandey
3033,11552886,jmhhdal19,"2024-01-28 11:54:27",0.68620,2,jmhhdal19
3034,11489000,bahe1995,"2024-01-10 03:17:13",0.68606,1,bahe1995
3035,11493204,Willrl,"2024-01-24 21:17:32",0.68481,8,willhain
3036,11511870,"Antal Nagy","2024-01-23 12:13:31",0.68300,1,art3mis00
3037,11468157,"Georgii Bochorishvili","2024-01-06 19:04:23",0.68054,5,georgiibochorishvili
